season_year,team_id,team_code,team_name_en,team_name_es,country_en,country_es,player_id,player_name,player_age,player_birth_date,player_country_code,player_birth_country_code,player_gender,player_field_position,player_detailed_field_position,club_id,club_shirt_name,club_jersey_number,goals__goals,goals__goals_scored_with_right,goals__goals_scored_with_left,goals__goals_scored_head,goals__goals_scored_other,goals__goals_scored_inside_penalty_area,goals__goals_scored_outside_penalty_area,goals__penalty_scored,goals__matches_appearance
1992,50064,POR,Porto,Porto,Portugal,Portugal,4405,Jorge Couto,55.0,1970-07-01,POR,,MALE,FORWARD,,52819,Jorge Silva,,,,,,,,,,8.0
1992,50058,MIL,Milan,Milan,Italy,Italia,416,Franco Baresi,65.0,1960-05-08,ITA,ITA,MALE,DEFENDER,,,Baresi,,,,,,,,,,8.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,4016,Ernest Faber,54.0,1971-08-27,NED,,MALE,,,,,,,,,,,,,,8.0
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,3265,David Robertson,57.0,1968-10-17,SCO,,MALE,DEFENDER,UNKNOWN,,Robertson,,,,,,,,,,8.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,2285,Thomas Ravelli,66.0,1959-08-13,SWE,,MALE,GOALKEEPER,,,Ravelli,,,,,,,,,,8.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,22125,Serghei Kolotovkine,60.0,1965-09-28,RUS,,MALE,DEFENDER,,,Kolotovkine,,,,,,,,,,8.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,1705,João Pinto,64.0,1961-11-21,POR,,MALE,,UNKNOWN,,,,,,,,,,,,8.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,15129,Oleg Malioukov,60.0,1965-10-30,URS,,MALE,,,,Malioukov,,,,,,,,,,8.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,14149,Thomas Andersson,55.0,1970-11-21,SWE,,MALE,MIDFIELDER,UNKNOWN,,Andersson,,,,,,,,,,8.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,109,Adri van Tiggelen,68.0,1957-06-16,NED,,MALE,DEFENDER,UNKNOWN,,Van Tiggelen,,,,,,,,,,8.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,7272,Valery Minko,54.0,1971-08-08,RUS,,MALE,DEFENDER,,,Minko,,,,,,,,,,7.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,6826,Vasili Ivanov,55.0,1970-03-21,URS,,MALE,MIDFIELDER,,,Ivanov,,,,,,,,,,7.0
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,670,Peter Crève,64.0,1961-08-17,BEL,,MALE,,,,Crève,,,,,,,,,,7.0
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,55,Trevor Steven,62.0,1963-09-21,ENG,,MALE,MIDFIELDER,UNKNOWN,,Steven,,,,,,,,,,7.0
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,1869,Richard Gough,63.0,1962-04-05,SCO,,MALE,,,,Gough,,,,,,,,,,7.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,1714,Santos Andre,67.0,1957-12-24,POR,,MALE,,,,Andre,,,,,,,,,,7.0
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,1589,Vital Borkelmans,62.0,1963-06-01,BEL,,MALE,DEFENDER,,,Borkelmans,,,,,,,,,,7.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,15131,Dmitri Bystrov,58.0,1967-07-30,URS,,MALE,,,,Bystrov,,,,,,,,,,7.0
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,14204,Stéphane van der Heyden,56.0,1969-07-03,BEL,,MALE,,UNKNOWN,,,,,,,,,,,,7.0
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,11944,Claude Verspaille,61.0,1964-07-21,BEL,,MALE,,,,Verspaille,,,,,,,,,,7.0
1992,52748,MAR,Marseille,Marseille,France,Francia,8890,Bernard Casoni,64.0,1961-09-04,FRA,,MALE,,,,,,,,,,,,,,6.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,8347,Peter Hoekstra,52.0,1973-04-04,NED,,MALE,FORWARD,,,Hoekstra,,,,,,,,,,6.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,7877,Raymond Beerens,53.0,1972-02-14,NED,,MALE,,,,Beerens,,,,,,,,,,6.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,5909,Edvaldo,59.0,1966-03-10,BRA,,MALE,,,,Alves,,,,,,,,,,6.0
1992,50058,MIL,Milan,Milan,Italy,Italia,422,Alberico Evani,62.0,1963-01-01,ITA,,MALE,FORWARD,,,Evani,,,,,,,,,,6.0
1992,50058,MIL,Milan,Milan,Italy,Italia,421,Roberto Donadoni,62.0,1963-09-09,ITA,ITA,MALE,,,,Donadoni,,,,,,,,,,6.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,1713,Fernando Barbosa,62.0,1962-11-26,POR,,MALE,,,,Barbosa,,,,,,,,,,6.0
1992,50058,MIL,Milan,Milan,Italy,Italia,12099,Sebastiano Rossi,61.0,1964-07-20,ITA,,MALE,GOALKEEPER,,,Rossi,,,,,,,,,,6.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,113,Berry van Aerle,62.0,1962-12-08,NED,,MALE,DEFENDER,UNKNOWN,,Van Aerle,,,,,,,,,,6.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,9892,Chris Fairclough,61.0,1964-04-12,ENG,,MALE,DEFENDER,,,Fairclough,,,,,,,,,,5.0
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,92072,Oleksiy Mykhailychenko,62.0,1963-03-30,URS,,MALE,,,,Mikhailichenko,,,,,,,,,,5.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,67,Tony Dorigo,59.0,1965-12-31,ENG,,MALE,DEFENDER,UNKNOWN,,Dorigo,,,,,,,,,,5.0
1992,52748,MAR,Marseille,Marseille,France,Francia,5513,Jean-Christophe Thomas,61.0,1964-10-16,FRA,,MALE,,,,Thomas,,,,,,,,,,5.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,46050,Dmitri Kharin,57.0,1968-08-16,RUS,,MALE,GOALKEEPER,,,Kharin,,,,,,,,,,5.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,2175,Jonas Olsson,55.0,1970-01-14,SWE,,MALE,,,,Olsson,,,,,,,,,,5.0
1992,50058,MIL,Milan,Milan,Italy,Italia,18923,Enzo Gambaro,59.0,1966-02-23,ITA,,MALE,DEFENDER,UNKNOWN,,Gambaro,,,,,,,,,,5.0
1992,50058,MIL,Milan,Milan,Italy,Italia,14684,Stefano Nava,56.0,1969-02-19,ITA,,MALE,DEFENDER,,,Nava,,,,,,,,,,5.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,11284,Christopher Whyte,64.0,1961-09-02,ENG,,MALE,,,,Whyte,,,,,,,,,,5.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,11005,Serguei Fokine,64.0,1961-07-26,URS,,MALE,,,,Fokine,,,,,,,,,,5.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,10048,John Lukic,64.0,1960-12-11,ENG,,MALE,GOALKEEPER,,,Lukic,,,,,,,,,,5.0
1992,50062,PSV,PSV,PSV,Netherlands,Holanda,,,,,,,,,,,,,,,,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,8703,Tibor Selymes,55.0,1970-05-14,ROU,,MALE,DEFENDER,,,Selymes,,,,,,,,,,4.0
1992,53361,LEE,Leeds,Leeds,England,Inglaterra,7925,David Batty,56.0,1968-12-02,ENG,,MALE,MIDFIELDER,,,Batty,,,,,,,,,,4.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,7728,Jorge Costa,54.0,1971-10-14,POR,,MALE,DEFENDER,,,Jorge Costa,,,,,,,,,,4.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,7477,Rui Filipe,57.0,1968-03-08,POR,,MALE,,UNKNOWN,,Bastos,,,,,,,,,,4.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,7271,Serguei Mamtchour,53.0,1972-02-03,URS,,MALE,,,,Mamtchour,,,,,,,,,,4.0
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,6774,Toni Savevski,62.0,1963-06-14,MKD,,MALE,,,,Savevski,,,,,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,6569,Jaroslav Timko,60.0,1965-09-28,SVK,,MALE,FORWARD,,,Timko,,,,,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,6568,Tomás Stupala,59.0,1966-05-05,SVK,,MALE,,,,Stupala,,,,,,,,,,4.0
1992,52797,SLB,S. Bratislava,S. Bratislava,Slovakia,Eslovaquia,6559,Ondrej Kristofik,59.0,1966-09-10,SVK,,MALE,DEFENDER,,,Kristofik,,,,,,,,,,4.0
1992,52824,SIO,Sion,Sion,Switzerland,Suiza,6163,Stephan Lehmann,62.0,1963-08-15,SUI,,MALE,GOALKEEPER,UNKNOWN,,Lehmann,,,,,,,,,,4.0
1992,50121,RAN,Rangers,Rangers,Scotland,Escocia,592,Neil Murray,52.0,1973-02-21,SCO,,MALE,,,,Murray,,,,,,,,,,4.0
1992,50043,BRU,Club Brugge,Club Brugge,Belgium,Bélgica,5430,Dominique Van Maele,55.0,1970-09-15,BEL,,MALE,,,61597,Van Maele,,,,,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,,,,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,4317,Dorinel Munteanu,57.0,1968-06-25,ROU,,MALE,,,,,,,,,,,,,,4.0
1992,50098,DB,Dinamo Bucureşti,Dinamo Bucureşti,Romania,Rumanía,4242,Daniel Timofte,58.0,1967-10-01,ROU,,MALE,MIDFIELDER,,,Timofte,,,,,,,,,,4.0
1992,50058,MIL,Milan,Milan,Italy,Italia,414,Francesco Antonioli,56.0,1969-09-14,ITA,,MALE,GOALKEEPER,,,Antonioli,,,,,,,,,,4.0
1992,50058,MIL,Milan,Milan,Italy,Italia,410,Ruud Gullit,63.0,1962-09-01,NED,NED,MALE,MIDFIELDER,UNKNOWN,,Gullit,,,,,,,,,,4.0
1992,50064,POR,Porto,Porto,Portugal,Portugal,4066,Bino,52.0,1972-12-19,POR,,MALE,MIDFIELDER,,53013,Bino,,,,,,,,,,4.0
1992,50080,BAR,Barcelona,Barcelona,Spain,España,2867,Andoni Zubizarreta,64.0,1961-10-23,ESP,ESP,MALE,GOALKEEPER,UNKNOWN,,Zubizarreta,,,,,,,,,,4.0
1992,54266,CSM,CSKA Moskva,CSKA Moskva,Russia,Rusia,2763,Yuri Antonovich,58.0,1967-06-02,BLR,,MALE,,,,Antonovich,,,,,,,,,,4.0
1992,50066,IFK,Göteborg,Göteborg,Sweden,Suecia,2302,Joachim Björklund,54.0,1971-03-15,SWE,,MALE,,UNKNOWN,,,,,,,,,,,,4.0
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,2244,Pavlos Papaioannou,66.0,1959-03-19,GRE,,MALE,,,,Papaioannou,,,,,,,,,,4.0
1992,50129,AEK,AEK Athens,AEK Athens,Greece,Grecia,2234,Antonios Minou,67.0,1958-05-04,GRE,,MALE,,,,Minou,,,,,,,,,,4.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1846,Wynton Rufer,62.0,1962-12-29,NZL,,MALE,,,,Rufer,,8.0,,,,,,,2.0,10.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,,,,,,,,,,,,,7.0,,,,,,,2.0,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2566,Luc Nilis,58.0,1967-05-25,BEL,,MALE,,,,,,7.0,,,,,,,,9.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,289429,Hristo Stoichkov,59.0,1966-02-08,BUL,BUL,MALE,,,,Stoichkov,,7.0,,,,,,,,8.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,,,,,,,,,,,,,5.0,,,,,,,,9.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,999,Bernd Hobsch,57.0,1968-05-07,GER,,MALE,,,,Hobsch,,5.0,,,,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,430,Daniele Massaro,64.0,1961-05-23,ITA,,MALE,FORWARD,,,Massaro,,4.0,3.0,,,,,,,11.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,9130,Kübilay Türkyilmaz,58.0,1967-03-04,SUI,,MALE,FORWARD,UNKNOWN,,Türkyilmaz,,4.0,2.0,,,,,,,7.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,5674,Marco Bode,56.0,1969-07-23,GER,,MALE,FORWARD,,,Bode,,4.0,,,,,,,,10.0
1993,50023,MON,Monaco,Monaco,France,Francia,45,Jürgen Klinsmann,61.0,1964-07-30,GER,GER,MALE,FORWARD,UNKNOWN,,Klinsmann,,4.0,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,46053,Viktor Onopko,56.0,1969-10-14,RUS,,,DEFENDER,,,,,4.0,,,,,,,,9.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,2874,Nikolay Pisarev,57.0,1968-11-23,RUS,,MALE,FORWARD,,,Pisarev,,4.0,,,,,,,,9.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5315,Jean-Pierre Papin,62.0,1963-11-05,,,,FORWARD,,,,,4.0,,,,,,,,6.0
1993,50058,MIL,Milan,Milan,Italy,Italia,365,Dejan Savićević,59.0,1966-09-15,MNE,MNE,MALE,MIDFIELDER,UNKNOWN,,Savićević,,3.0,3.0,,,,,,,7.0
1993,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,18846,Jerzy Podbrozny,58.0,1966-12-17,POL,,MALE,FORWARD,,,Podbrozny,,3.0,,,,,,,2.0,4.0
1993,50023,MON,Monaco,Monaco,France,Francia,2121,Enzo Scifo,59.0,1966-02-19,BEL,BEL,MALE,MIDFIELDER,,,Scifo,,3.0,,,,,,,,11.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2664,John Bosman,60.0,1965-02-01,NED,,MALE,FORWARD,UNKNOWN,,Bosman,,3.0,,,,,,,,10.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,1528,Danny Boffin,60.0,1965-07-10,BEL,,MALE,FORWARD,,52883,Boffin,,3.0,,,,,,,,10.0
1993,50023,MON,Monaco,Monaco,France,Francia,5492,Viktor Ikpeba,52.0,1973-06-12,NGA,,MALE,FORWARD,,,Ikpeba,,3.0,,,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1704,Domingos,56.0,1969-01-02,POR,,MALE,FORWARD,,,Domingos,,3.0,,,,,,,,8.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,92016,Sergei Rodionov,63.0,1962-09-03,URS,,MALE,,,,Rodionov,,3.0,,,,,,,,6.0
1993,50058,MIL,Milan,Milan,Italy,Italia,1896986,Marcel Desailly,57.0,1968-09-07,FRA,GHA,MALE,DEFENDER,CENTRE_BACK,,Desailly,,2.0,2.0,,,,,,,6.0
1993,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,14730,Victor Leonenko,56.0,1969-10-05,URS,,MALE,,,,Leonenko,,2.0,1.0,,,,,,1.0,2.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,22706,Mario Basler,56.0,1968-12-18,GER,,MALE,MIDFIELDER,,,Basler,,2.0,1.0,,,,,,,9.0
1993,50067,GAL,Galatasaray,Galatasaray,Türkiye,Turquía,14416,Arif Erdem,53.0,1972-01-02,TUR,,MALE,FORWARD,,,Arif Erdem,,2.0,1.0,,,,,,,9.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,5329,Eric Cantona,59.0,1966-05-24,FRA,FRA,MALE,FORWARD,UNKNOWN,,Cantona,,2.0,1.0,,,,,,,4.0
1993,50023,MON,Monaco,Monaco,France,Francia,7814,Youri Djorkaeff,57.0,1968-03-09,FRA,FRA,MALE,MIDFIELDER,,,Djorkaeff,,2.0,,,,,,,1.0,11.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5112,Romário,59.0,1966-01-29,BRA,,MALE,FORWARD,UNKNOWN,,Romário,,2.0,,,,,,,1.0,10.0
1993,50065,FCSB,FCSB,FCSB,Romania,Rumanía,217,Ilie Dumitrescu,56.0,1969-01-06,ROU,,MALE,,,,Dumitrescu,,2.0,,,,,,,1.0,4.0
1993,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1474,Manfred Zsak,60.0,1964-12-22,AUT,,MALE,,,,Zsak,,2.0,,,,,,,1.0,4.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,5092,Guillermo Amor,57.0,1967-12-04,ESP,,MALE,,UNKNOWN,,,,2.0,,,,,,,,12.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,144,Aitor Begiristain,61.0,1964-08-12,ESP,,MALE,MIDFIELDER,UNKNOWN,,Beguiristáin,,2.0,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,11402,Ilya Tsymbalar,56.0,1969-06-17,RUS,,MALE,MIDFIELDER,,,Tsymbalar,,2.0,,,,,,,,10.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,4415,Secretário,55.0,1970-05-12,POR,,MALE,DEFENDER,,,Secretário,,2.0,,,,,,,,9.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,2657,Bruno Versavel,58.0,1967-08-27,BEL,,MALE,,,,Versavel,,2.0,,,,,,,,9.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,143,José Mari Bakero,62.0,1963-02-11,ESP,,MALE,MIDFIELDER,,,Bakero,,2.0,,,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,2699,Emil Kostadinov,58.0,1967-08-12,BUL,,MALE,,,,Kostadinov,,2.0,,,,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5535,Marco Simone,56.0,1969-01-07,ITA,,MALE,FORWARD,,,Simone,,2.0,,,,,,,,7.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,9533,Steven Bruce,64.0,1960-12-31,ENG,,MALE,DEFENDER,UNKNOWN,,Bruce,,2.0,,,,,,,,4.0
1993,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,197,Horst Siegl,56.0,1969-02-15,CZE,,MALE,FORWARD,,,Siegl,,2.0,,,,,,,,4.0
1993,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1546,Miroslaw Trzeciak,57.0,1968-04-11,POL,,MALE,,,53004,Trzeciak,,2.0,,,,,,,,4.0
1993,50065,FCSB,FCSB,FCSB,Romania,Rumanía,15264,Ion Vlădoiu,57.0,1968-11-05,ROU,,MALE,FORWARD,,,Vlădoiu,,2.0,,,,,,,,4.0
1993,50065,FCSB,FCSB,FCSB,Romania,Rumanía,15263,Nica Panduru,55.0,1970-07-11,ROU,,MALE,MIDFIELDER,UNKNOWN,,Basarab Panduru,,2.0,,,,,,,,4.0
1993,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,12629,Nikolai Todorov,61.0,1964-09-26,BUL,,MALE,,,,Todorov,,2.0,,,,,,,,4.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,8327,Roy Keane,54.0,1971-08-10,IRL,,MALE,MIDFIELDER,UNKNOWN,,Roy Keane,,2.0,,,,,,,,3.0
1993,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,18845,Jacek Dembiński,55.0,1969-12-20,POL,,MALE,FORWARD,,,Dembiński,,2.0,,,,,,,,3.0
1993,50033,SPA,Sparta Praha,Sparta Praha,Czechia,Chequia,16904,Roman Vonasek,57.0,1968-07-08,CZE,,MALE,MIDFIELDER,,,Vonasek,,2.0,,,,,,,,3.0
1993,50121,RAN,Rangers,Rangers,Scotland,Escocia,301,Mark Hateley,64.0,1961-11-07,ENG,,MALE,FORWARD,UNKNOWN,,Hateley,,2.0,,,,,,,,2.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,4745,Serhiy Pogodine,57.0,1968-04-29,UKR,,MALE,FORWARD,,79892,Pogodine,,2.0,,,,,,,,1.0
1993,50058,MIL,Milan,Milan,Italy,Italia,5521,Demetrio Albertini,54.0,1971-08-23,ITA,ITA,MALE,MIDFIELDER,,,Albertini,,1.0,1.0,,,,,,,11.0
1993,50058,MIL,Milan,Milan,Italy,Italia,428,Paolo Maldini,57.0,1968-06-26,ITA,ITA,MALE,DEFENDER,,,Maldini,3,1.0,1.0,,,,,,,10.0
1993,52682,MUN,Man Utd,Man Utd,England,Inglaterra,54,Bryan Robson,68.0,1957-01-11,,ENG,MALE,MIDFIELDER,UNKNOWN,,Robson,,1.0,1.0,,,,,,,4.0
1993,52723,DKY,Dynamo Kyiv,Dynamo Kyiv,Ukraine,Ucrania,19096,Pavlo Shkapenko,52.0,1972-12-16,UKR,,MALE,MIDFIELDER,,,Shkapenko,,1.0,1.0,,,,,,,2.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,12187,Ion Timofte,57.0,1967-12-16,ROU,,MALE,MIDFIELDER,UNKNOWN,,Timofte,,1.0,,,,,,,1.0,3.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,150026554,Ronald Koeman,62.0,1963-03-21,NED,,MALE,,UNKNOWN,,,,1.0,,,,,,,1.0,2.0
1993,52806,ROS,Rosenborg,Rosenborg,Norway,Noruega,1094,Rune Tangen,60.0,1964-12-16,NOR,,MALE,,,,Tangen,,1.0,,,,,,,1.0,2.0
1993,50023,MON,Monaco,Monaco,France,Francia,2091,Jerôme Gnako,57.0,1968-02-17,FRA,,MALE,,,,Gnako,,1.0,,,,,,,,10.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,19636,Rui Jorge,52.0,1973-03-27,POR,,MALE,DEFENDER,,,Rui Jorge,,1.0,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,15728,Vladimir Beschastnykh,51.0,1974-04-01,RUS,,MALE,,,,,,1.0,,,,,,,,10.0
1993,50068,SPM,Spartak Moskva,Spartak Moskva,Russia,Rusia,6797,Dmitri Khlestov,54.0,1971-01-21,RUS,,MALE,DEFENDER,,,Khlestov,,1.0,,,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,1691,Orlando Semedo,60.0,1965-03-05,POR,,MALE,FORWARD,,,Semedo,,1.0,,,,,,,,9.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,7477,Rui Filipe,57.0,1968-03-08,POR,,MALE,,UNKNOWN,,Bastos,,1.0,,,,,,,,8.0
1993,50023,MON,Monaco,Monaco,France,Francia,5439,Lilian Thuram,53.0,1972-01-01,FRA,FRA,MALE,DEFENDER,CENTRE_BACK,,Thuram,21,1.0,,,,,,,,8.0
1993,50040,BRM,Bremen,Bremen,Germany,Alemania,1877892,Rune Bratseth,64.0,1961-03-19,NOR,NOR,MALE,,,,Bratseth,,1.0,,,,,,,,8.0
1993,50058,MIL,Milan,Milan,Italy,Italia,20437,Christian Panucci,52.0,1973-04-12,ITA,,MALE,DEFENDER,UNKNOWN,,Panucci,2,1.0,,,,,,,,7.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,142,Eusebio,61.0,1964-04-13,ESP,,MALE,,UNKNOWN,,,,1.0,,,,,,,,7.0
1993,50080,BAR,Barcelona,Barcelona,Spain,España,23018,Quique Estebaranz,60.0,1965-10-06,ESP,,MALE,FORWARD,UNKNOWN,,Estebaranz,,1.0,,,,,,,,6.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,7826,Ljubinko Drulović,57.0,1968-09-11,SRB,,MALE,FORWARD,,,Drulović,,1.0,,,,,,,,5.0
1993,50058,MIL,Milan,Milan,Italy,Italia,,,,,,,,,,,,,1.0,,,,,,,,5.0
1993,50064,POR,Porto,Porto,Portugal,Portugal,5908,José Carlos,60.0,1965-03-19,BRA,,MALE,,,,Nascimento,,1.0,,,,,,,,5.0
1993,50074,AND,Anderlecht,Anderlecht,Belgium,Bélgica,5378,Philippe Albert,58.0,1967-08-10,BEL,,MALE,DEFENDER,UNKNOWN,,Albert,,1.0,,,,,,,,5.0
1993,50058,MIL,Milan,Milan,Italy,Italia,14121,Alessandro Orlando,55.0,1970-06-01,ITA,,MALE,,,,Orlando,,1.0,,,,,,,,5.0
1993,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,8480,Errol Refos,55.0,1970-03-19,NED,,MALE,,,,Refos,,1.0,,,,,,,,4.0
1993,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,2804,Arminas Narbekovas,60.0,1965-01-28,LTU,,MALE,DEFENDER,,,Narbekovas,,1.0,,,,,,,,4.0
1993,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,18104,Zlatko Jankov,59.0,1966-08-07,BUL,,MALE,,,,Jankov,,1.0,,,,,,,,4.0
1993,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,1536,Damian Lukasik,61.0,1964-02-26,POL,,MALE,,,,Lukasik,,1.0,,,,,,,,4.0
1993,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,14238,Lars Højer Nielsen,54.0,1970-12-08,DEN,,MALE,MIDFIELDER,,,Hojer Nielsen,,1.0,,,,,,,,4.0
1993,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1357,Walter Kogler,57.0,1967-12-12,AUT,AUT,MALE,DEFENDER,,77867,Kogler,,1.0,,,,,,,,4.0
1993,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,12644,Daniel Borimirov,55.0,1970-01-15,BUL,,MALE,MIDFIELDER,UNKNOWN,,Borimirov,7,1.0,,,,,,,,4.0
1993,64227,LPO,Lech Poznań,Lech Poznań,Poland,Polonia,12515,Kazimierz Moskal,58.0,1967-01-09,POL,,MALE,,,,,,1.0,,,,,,,,4.0
1993,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,11822,Manfred Schmid,54.0,1971-02-20,AUT,,MALE,,,,,,1.0,,,,,,,,4.0
1993,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,6302,Reginald W Blinker,56.0,1969-06-04,NED,,MALE,FORWARD,,,Blinker,,1.0,,,,,,,,3.0
1993,50044,LSO,Levski Sofia,Levski Sofia,Bulgaria,Bulgaria,5835,Nasko Sirakov,63.0,1962-04-26,BUL,,MALE,,,,Sirakov,,1.0,,,,,,,,3.0
1993,52749,FEY,Feyenoord,Feyenoord,Netherlands,Holanda,14998,Michael Obiku,57.0,1968-09-24,NGA,,MALE,FORWARD,,,Obiku,,1.0,,,,,,,,3.0
1993,50110,AUS,Austria Wien,Austria Wien,Austria,Austria,1463,Andreas Ogris,61.0,1964-10-07,AUT,,MALE,,,,Ogris,,1.0,,,,,,,,3.0
1993,52709,CPH,Copenhagen,Copenhagen,Denmark,Dinamarca,13141,Peter Møller,53.0,1972-03-23,DEN,DEN,MALE,FORWARD,,,Møller,,1.0,,,,,,,,3.0
